Enzymes,Substrate,Product,x
0.219861539036634,0.660059428757102,0.120078972361814,83.8383838383838
0.221698566897262,0.657631944377799,0.120669368723651,84.8484848484848
0.223325503549451,0.655483068495617,0.121191359481957,85.8585858585859
0.224762439620058,0.653585600151936,0.121651770263222,86.8686868686869
0.226028573851086,0.651915306134107,0.122056721733481,87.8787878787879
0.227137991763683,0.650450108858487,0.122411569698777,88.8888888888889
0.228108196150962,0.64917112327451,0.122721184786059,89.8989898989899
0.228948511309635,0.648060809144176,0.122989685099325,90.9090909090909
0.22967450531257,0.647104859153574,0.123220864791703,91.9191919191919
0.230292438253769,0.646289851661599,0.123417809207644,92.9292929292929
0.230811903215749,0.645604870568373,0.123583272650792,93.9393939393939
0.231239904136979,0.645040525072217,0.123719550956149,94.9494949494949
